DISTRITO,TECNOLOGÍA,RANGO_VELOC_BAJADA,EMPRESA
ATE,Fibra Óptica,8 Mbps <= BW < 16 Mbps,VIETTEL PERU S.A.C.
ATE,Fibra Óptica,16 Mbps <= BW < 30 Mbps,VIETTEL PERU S.A.C.
ATE,Fibra Óptica,100 Mbps <= BW < 200 Mbps,VIETTEL PERU S.A.C.
ATE,Fibra Óptica,BW >= 200 Mbps,VIETTEL PERU S.A.C.
ATE,Fibra Óptica,50 Mbps <= BW < 100 Mbps,VIETTEL PERU S.A.C.
ATE,Fibra Óptica,100 Mbps <= BW < 200 Mbps,VIETTEL PERU S.A.C.
BARRANCO,Fibra Óptica,4 Mbps <= BW < 8 Mbps,VIETTEL PERU S.A.C.
BARRANCO,Fibra Óptica,100 Mbps <= BW < 200 Mbps,VIETTEL PERU S.A.C.
BARRANCO,Fibra Óptica,BW >= 200 Mbps,VIETTEL PERU S.A.C.
BREÑA,Fibra Óptica,4 Mbps <= BW < 8 Mbps,VIETTEL PERU S.A.C.
BREÑA,Fibra Óptica,50 Mbps <= BW < 100 Mbps,VIETTEL PERU S.A.C.
BREÑA,Fibra Óptica,50 Mbps <= BW < 100 Mbps,VIETTEL PERU S.A.C.
BREÑA,Fibra Óptica,100 Mbps <= BW < 200 Mbps,VIETTEL PERU S.A.C.
BREÑA,Fibra Óptica,BW >= 200 Mbps,VIETTEL PERU S.A.C.
CARABAYLLO,Fibra Óptica,2048 <=  BW < 4096 kbps,VIETTEL PERU S.A.C.
CARABAYLLO,Fibra Óptica,4 Mbps <= BW < 8 Mbps,VIETTEL PERU S.A.C.
CARABAYLLO,Fibra Óptica,8 Mbps <= BW < 16 Mbps,VIETTEL PERU S.A.C.
CARABAYLLO,Fibra Óptica,16 Mbps <= BW < 30 Mbps,VIETTEL PERU S.A.C.
CARABAYLLO,Fibra Óptica,50 Mbps <= BW < 100 Mbps,VIETTEL PERU S.A.C.
CARABAYLLO,Fibra Óptica,100 Mbps <= BW < 200 Mbps,VIETTEL PERU S.A.C.
CARABAYLLO,Fibra Óptica,BW >= 200 Mbps,VIETTEL PERU S.A.C.
CHACLACAYO,Fibra Óptica,4 Mbps <= BW < 8 Mbps,VIETTEL PERU S.A.C.
CHACLACAYO,Fibra Óptica,16 Mbps <= BW < 30 Mbps,VIETTEL PERU S.A.C.
CHORRILLOS,Fibra Óptica,2048 <=  BW < 4096 kbps,VIETTEL PERU S.A.C.
CHORRILLOS,Fibra Óptica,4 Mbps <= BW < 8 Mbps,VIETTEL PERU S.A.C.
CHORRILLOS,Fibra Óptica,100 Mbps <= BW < 200 Mbps,VIETTEL PERU S.A.C.
CHORRILLOS,Fibra Óptica,100 Mbps <= BW < 200 Mbps,VIETTEL PERU S.A.C.
CIENEGUILLA,Fibra Óptica,4 Mbps <= BW < 8 Mbps,VIETTEL PERU S.A.C.
COMAS,Fibra Óptica,4 Mbps <= BW < 8 Mbps,VIETTEL PERU S.A.C.
COMAS,Fibra Óptica,50 Mbps <= BW < 100 Mbps,VIETTEL PERU S.A.C.
EL AGUSTINO,Fibra Óptica,4 Mbps <= BW < 8 Mbps,VIETTEL PERU S.A.C.
EL AGUSTINO,Fibra Óptica,16 Mbps <= BW < 30 Mbps,VIETTEL PERU S.A.C.
EL AGUSTINO,Fibra Óptica,50 Mbps <= BW < 100 Mbps,VIETTEL PERU S.A.C.
EL AGUSTINO,Fibra Óptica,100 Mbps <= BW < 200 Mbps,VIETTEL PERU S.A.C.
EL AGUSTINO,Fibra Óptica,BW >= 200 Mbps,VIETTEL PERU S.A.C.
INDEPENDENCIA,Fibra Óptica,2048 <=  BW < 4096 kbps,VIETTEL PERU S.A.C.
INDEPENDENCIA,Fibra Óptica,4 Mbps <= BW < 8 Mbps,VIETTEL PERU S.A.C.
INDEPENDENCIA,Fibra Óptica,8 Mbps <= BW < 16 Mbps,VIETTEL PERU S.A.C.
INDEPENDENCIA,Fibra Óptica,16 Mbps <= BW < 30 Mbps,VIETTEL PERU S.A.C.
INDEPENDENCIA,Fibra Óptica,50 Mbps <= BW < 100 Mbps,VIETTEL PERU S.A.C.
INDEPENDENCIA,Fibra Óptica,BW >= 200 Mbps,VIETTEL PERU S.A.C.
INDEPENDENCIA,Fibra Óptica,50 Mbps <= BW < 100 Mbps,VIETTEL PERU S.A.C.
INDEPENDENCIA,Fibra Óptica,100 Mbps <= BW < 200 Mbps,VIETTEL PERU S.A.C.
INDEPENDENCIA,Fibra Óptica,BW >= 200 Mbps,VIETTEL PERU S.A.C.
JESUS MARIA,Fibra Óptica,4 Mbps <= BW < 8 Mbps,VIETTEL PERU S.A.C.
JESUS MARIA,Fibra Óptica,16 Mbps <= BW < 30 Mbps,VIETTEL PERU S.A.C.
JESUS MARIA,Fibra Óptica,BW >= 200 Mbps,VIETTEL PERU S.A.C.
JESUS MARIA,Fibra Óptica,50 Mbps <= BW < 100 Mbps,VIETTEL PERU S.A.C.
JESUS MARIA,Fibra Óptica,BW >= 200 Mbps,VIETTEL PERU S.A.C.
LA MOLINA,Fibra Óptica,4 Mbps <= BW < 8 Mbps,VIETTEL PERU S.A.C.
LA MOLINA,Fibra Óptica,8 Mbps <= BW < 16 Mbps,VIETTEL PERU S.A.C.
LA MOLINA,Fibra Óptica,16 Mbps <= BW < 30 Mbps,VIETTEL PERU S.A.C.
LA MOLINA,Fibra Óptica,30 Mbps <= BW < 50 Mbps,VIETTEL PERU S.A.C.
LA MOLINA,Fibra Óptica,BW >= 200 Mbps,VIETTEL PERU S.A.C.
LA MOLINA,Fibra Óptica,50 Mbps <= BW < 100 Mbps,VIETTEL PERU S.A.C.
LA VICTORIA,Fibra Óptica,4 Mbps <= BW < 8 Mbps,VIETTEL PERU S.A.C.
LA VICTORIA,Fibra Óptica,8 Mbps <= BW < 16 Mbps,VIETTEL PERU S.A.C.
LA VICTORIA,Fibra Óptica,16 Mbps <= BW < 30 Mbps,VIETTEL PERU S.A.C.
LA VICTORIA,Fibra Óptica,BW >= 200 Mbps,VIETTEL PERU S.A.C.
LA VICTORIA,Fibra Óptica,50 Mbps <= BW < 100 Mbps,VIETTEL PERU S.A.C.
LA VICTORIA,Fibra Óptica,100 Mbps <= BW < 200 Mbps,VIETTEL PERU S.A.C.
LA VICTORIA,Fibra Óptica,BW >= 200 Mbps,VIETTEL PERU S.A.C.
LIMA,Fibra Óptica,2048 <=  BW < 4096 kbps,VIETTEL PERU S.A.C.
LIMA,Fibra Óptica,4 Mbps <= BW < 8 Mbps,VIETTEL PERU S.A.C.
LIMA,Fibra Óptica,8 Mbps <= BW < 16 Mbps,VIETTEL PERU S.A.C.
LIMA,Fibra Óptica,16 Mbps <= BW < 30 Mbps,VIETTEL PERU S.A.C.
LIMA,Fibra Óptica,50 Mbps <= BW < 100 Mbps,VIETTEL PERU S.A.C.
LIMA,Fibra Óptica,100 Mbps <= BW < 200 Mbps,VIETTEL PERU S.A.C.
LIMA,Fibra Óptica,BW >= 200 Mbps,VIETTEL PERU S.A.C.
LIMA,Fibra Óptica,50 Mbps <= BW < 100 Mbps,VIETTEL PERU S.A.C.
LIMA,Fibra Óptica,100 Mbps <= BW < 200 Mbps,VIETTEL PERU S.A.C.
LIMA,Fibra Óptica,BW >= 200 Mbps,VIETTEL PERU S.A.C.
LINCE,Fibra Óptica,4 Mbps <= BW < 8 Mbps,VIETTEL PERU S.A.C.
LINCE,Fibra Óptica,8 Mbps <= BW < 16 Mbps,VIETTEL PERU S.A.C.
LINCE,Fibra Óptica,16 Mbps <= BW < 30 Mbps,VIETTEL PERU S.A.C.
LINCE,Fibra Óptica,50 Mbps <= BW < 100 Mbps,VIETTEL PERU S.A.C.
LOS OLIVOS,Fibra Óptica,2048 <=  BW < 4096 kbps,VIETTEL PERU S.A.C.
LOS OLIVOS,Fibra Óptica,4 Mbps <= BW < 8 Mbps,VIETTEL PERU S.A.C.
LOS OLIVOS,Fibra Óptica,16 Mbps <= BW < 30 Mbps,VIETTEL PERU S.A.C.
LOS OLIVOS,Fibra Óptica,50 Mbps <= BW < 100 Mbps,VIETTEL PERU S.A.C.
LOS OLIVOS,Fibra Óptica,100 Mbps <= BW < 200 Mbps,VIETTEL PERU S.A.C.
LOS OLIVOS,Fibra Óptica,BW >= 200 Mbps,VIETTEL PERU S.A.C.
LURIGANCHO,Fibra Óptica,4 Mbps <= BW < 8 Mbps,VIETTEL PERU S.A.C.
LURIGANCHO,Fibra Óptica,8 Mbps <= BW < 16 Mbps,VIETTEL PERU S.A.C.
LURIGANCHO,Fibra Óptica,16 Mbps <= BW < 30 Mbps,VIETTEL PERU S.A.C.
LURIGANCHO,Fibra Óptica,50 Mbps <= BW < 100 Mbps,VIETTEL PERU S.A.C.
LURIGANCHO,Fibra Óptica,100 Mbps <= BW < 200 Mbps,VIETTEL PERU S.A.C.
LURIGANCHO,Fibra Óptica,BW >= 200 Mbps,VIETTEL PERU S.A.C.
LURIN,Fibra Óptica,2048 <=  BW < 4096 kbps,VIETTEL PERU S.A.C.
LURIN,Fibra Óptica,4 Mbps <= BW < 8 Mbps,VIETTEL PERU S.A.C.
LURIN,Fibra Óptica,8 Mbps <= BW < 16 Mbps,VIETTEL PERU S.A.C.
MAGDALENA DEL MAR,Fibra Óptica,4 Mbps <= BW < 8 Mbps,VIETTEL PERU S.A.C.
MIRAFLORES,Fibra Óptica,4 Mbps <= BW < 8 Mbps,VIETTEL PERU S.A.C.
MIRAFLORES,Fibra Óptica,16 Mbps <= BW < 30 Mbps,VIETTEL PERU S.A.C.
MIRAFLORES,Fibra Óptica,50 Mbps <= BW < 100 Mbps,VIETTEL PERU S.A.C.
MIRAFLORES,Fibra Óptica,BW >= 200 Mbps,VIETTEL PERU S.A.C.
MIRAFLORES,Fibra Óptica,100 Mbps <= BW < 200 Mbps,VIETTEL PERU S.A.C.
MIRAFLORES,Fibra Óptica,BW >= 200 Mbps,VIETTEL PERU S.A.C.
PACHACAMAC,Fibra Óptica,4 Mbps <= BW < 8 Mbps,VIETTEL PERU S.A.C.
PUEBLO LIBRE,Fibra Óptica,4 Mbps <= BW < 8 Mbps,VIETTEL PERU S.A.C.
PUEBLO LIBRE,Fibra Óptica,16 Mbps <= BW < 30 Mbps,VIETTEL PERU S.A.C.
PUEBLO LIBRE,Fibra Óptica,100 Mbps <= BW < 200 Mbps,VIETTEL PERU S.A.C.
PUEBLO LIBRE,Fibra Óptica,BW >= 200 Mbps,VIETTEL PERU S.A.C.
PUENTE PIEDRA,Fibra Óptica,2048 <=  BW < 4096 kbps,VIETTEL PERU S.A.C.
PUENTE PIEDRA,Fibra Óptica,4 Mbps <= BW < 8 Mbps,VIETTEL PERU S.A.C.
PUENTE PIEDRA,Fibra Óptica,16 Mbps <= BW < 30 Mbps,VIETTEL PERU S.A.C.
PUENTE PIEDRA,Fibra Óptica,50 Mbps <= BW < 100 Mbps,VIETTEL PERU S.A.C.
PUENTE PIEDRA,Fibra Óptica,100 Mbps <= BW < 200 Mbps,VIETTEL PERU S.A.C.
PUENTE PIEDRA,Fibra Óptica,BW >= 200 Mbps,VIETTEL PERU S.A.C.
RIMAC,Fibra Óptica,4 Mbps <= BW < 8 Mbps,VIETTEL PERU S.A.C.
RIMAC,Fibra Óptica,50 Mbps <= BW < 100 Mbps,VIETTEL PERU S.A.C.
RIMAC,Fibra Óptica,100 Mbps <= BW < 200 Mbps,VIETTEL PERU S.A.C.
SAN BORJA,Fibra Óptica,4 Mbps <= BW < 8 Mbps,VIETTEL PERU S.A.C.
SAN BORJA,Fibra Óptica,8 Mbps <= BW < 16 Mbps,VIETTEL PERU S.A.C.
SAN BORJA,Fibra Óptica,16 Mbps <= BW < 30 Mbps,VIETTEL PERU S.A.C.
SAN BORJA,Fibra Óptica,100 Mbps <= BW < 200 Mbps,VIETTEL PERU S.A.C.
SAN BORJA,Fibra Óptica,BW >= 200 Mbps,VIETTEL PERU S.A.C.
SAN BORJA,Fibra Óptica,50 Mbps <= BW < 100 Mbps,VIETTEL PERU S.A.C.
SAN BORJA,Fibra Óptica,100 Mbps <= BW < 200 Mbps,VIETTEL PERU S.A.C.
SAN ISIDRO,Fibra Óptica,1024 <= BW < 2048 kbps,VIETTEL PERU S.A.C.
SAN ISIDRO,Fibra Óptica,8 Mbps <= BW < 16 Mbps,VIETTEL PERU S.A.C.
SAN ISIDRO,Fibra Óptica,16 Mbps <= BW < 30 Mbps,VIETTEL PERU S.A.C.
SAN ISIDRO,Fibra Óptica,50 Mbps <= BW < 100 Mbps,VIETTEL PERU S.A.C.
SAN ISIDRO,Fibra Óptica,100 Mbps <= BW < 200 Mbps,VIETTEL PERU S.A.C.
SAN ISIDRO,Fibra Óptica,BW >= 200 Mbps,VIETTEL PERU S.A.C.
SAN ISIDRO,Fibra Óptica,50 Mbps <= BW < 100 Mbps,VIETTEL PERU S.A.C.
SAN ISIDRO,Fibra Óptica,100 Mbps <= BW < 200 Mbps,VIETTEL PERU S.A.C.
SAN ISIDRO,Fibra Óptica,BW >= 200 Mbps,VIETTEL PERU S.A.C.
SAN JUAN DE LURIGANCHO,Fibra Óptica,2048 <=  BW < 4096 kbps,VIETTEL PERU S.A.C.
SAN JUAN DE LURIGANCHO,Fibra Óptica,4 Mbps <= BW < 8 Mbps,VIETTEL PERU S.A.C.
SAN JUAN DE LURIGANCHO,Fibra Óptica,8 Mbps <= BW < 16 Mbps,VIETTEL PERU S.A.C.
SAN JUAN DE LURIGANCHO,Fibra Óptica,16 Mbps <= BW < 30 Mbps,VIETTEL PERU S.A.C.
SAN JUAN DE LURIGANCHO,Fibra Óptica,50 Mbps <= BW < 100 Mbps,VIETTEL PERU S.A.C.
SAN JUAN DE LURIGANCHO,Fibra Óptica,100 Mbps <= BW < 200 Mbps,VIETTEL PERU S.A.C.
SAN JUAN DE LURIGANCHO,Fibra Óptica,BW >= 200 Mbps,VIETTEL PERU S.A.C.
SAN JUAN DE MIRAFLORES,Fibra Óptica,2048 <=  BW < 4096 kbps,VIETTEL PERU S.A.C.
SAN JUAN DE MIRAFLORES,Fibra Óptica,4 Mbps <= BW < 8 Mbps,VIETTEL PERU S.A.C.
SAN JUAN DE MIRAFLORES,Fibra Óptica,8 Mbps <= BW < 16 Mbps,VIETTEL PERU S.A.C.
SAN JUAN DE MIRAFLORES,Fibra Óptica,50 Mbps <= BW < 100 Mbps,VIETTEL PERU S.A.C.
SAN JUAN DE MIRAFLORES,Fibra Óptica,100 Mbps <= BW < 200 Mbps,VIETTEL PERU S.A.C.
SAN LUIS,Fibra Óptica,4 Mbps <= BW < 8 Mbps,VIETTEL PERU S.A.C.
SAN LUIS,Fibra Óptica,16 Mbps <= BW < 30 Mbps,VIETTEL PERU S.A.C.
SAN LUIS,Fibra Óptica,50 Mbps <= BW < 100 Mbps,VIETTEL PERU S.A.C.
SAN LUIS,Fibra Óptica,100 Mbps <= BW < 200 Mbps,VIETTEL PERU S.A.C.
SAN LUIS,Fibra Óptica,BW >= 200 Mbps,VIETTEL PERU S.A.C.
SAN MARTIN DE PORRES,Fibra Óptica,2048 <=  BW < 4096 kbps,VIETTEL PERU S.A.C.
SAN MARTIN DE PORRES,Fibra Óptica,4 Mbps <= BW < 8 Mbps,VIETTEL PERU S.A.C.
SAN MARTIN DE PORRES,Fibra Óptica,8 Mbps <= BW < 16 Mbps,VIETTEL PERU S.A.C.
SAN MARTIN DE PORRES,Fibra Óptica,50 Mbps <= BW < 100 Mbps,VIETTEL PERU S.A.C.
SAN MARTIN DE PORRES,Fibra Óptica,BW >= 200 Mbps,VIETTEL PERU S.A.C.
SAN MARTIN DE PORRES,Fibra Óptica,50 Mbps <= BW < 100 Mbps,VIETTEL PERU S.A.C.
SAN MARTIN DE PORRES,Fibra Óptica,100 Mbps <= BW < 200 Mbps,VIETTEL PERU S.A.C.
SAN MARTIN DE PORRES,Fibra Óptica,BW >= 200 Mbps,VIETTEL PERU S.A.C.
SAN MIGUEL,Fibra Óptica,4 Mbps <= BW < 8 Mbps,VIETTEL PERU S.A.C.
SAN MIGUEL,Fibra Óptica,50 Mbps <= BW < 100 Mbps,VIETTEL PERU S.A.C.
SAN MIGUEL,Fibra Óptica,100 Mbps <= BW < 200 Mbps,VIETTEL PERU S.A.C.
SANTA ANITA,Fibra Óptica,2048 <=  BW < 4096 kbps,VIETTEL PERU S.A.C.
SANTA ANITA,Fibra Óptica,4 Mbps <= BW < 8 Mbps,VIETTEL PERU S.A.C.
SANTA ANITA,Fibra Óptica,8 Mbps <= BW < 16 Mbps,VIETTEL PERU S.A.C.
SANTA ANITA,Fibra Óptica,16 Mbps <= BW < 30 Mbps,VIETTEL PERU S.A.C.
SANTA ANITA,Fibra Óptica,50 Mbps <= BW < 100 Mbps,VIETTEL PERU S.A.C.
SANTA ANITA,Fibra Óptica,50 Mbps <= BW < 100 Mbps,VIETTEL PERU S.A.C.
SANTA ANITA,Fibra Óptica,100 Mbps <= BW < 200 Mbps,VIETTEL PERU S.A.C.
SANTA ANITA,Fibra Óptica,BW >= 200 Mbps,VIETTEL PERU S.A.C.
SANTA ROSA,Fibra Óptica,2048 <=  BW < 4096 kbps,VIETTEL PERU S.A.C.
SANTA ROSA,Fibra Óptica,50 Mbps <= BW < 100 Mbps,VIETTEL PERU S.A.C.
SANTA ROSA,Fibra Óptica,BW >= 200 Mbps,VIETTEL PERU S.A.C.
SANTIAGO DE SURCO,Fibra Óptica,4 Mbps <= BW < 8 Mbps,VIETTEL PERU S.A.C.
SANTIAGO DE SURCO,Fibra Óptica,30 Mbps <= BW < 50 Mbps,VIETTEL PERU S.A.C.
SANTIAGO DE SURCO,Fibra Óptica,100 Mbps <= BW < 200 Mbps,VIETTEL PERU S.A.C.
SANTIAGO DE SURCO,Fibra Óptica,BW >= 200 Mbps,VIETTEL PERU S.A.C.
SANTIAGO DE SURCO,Fibra Óptica,50 Mbps <= BW < 100 Mbps,VIETTEL PERU S.A.C.
SANTIAGO DE SURCO,Fibra Óptica,100 Mbps <= BW < 200 Mbps,VIETTEL PERU S.A.C.
SANTIAGO DE SURCO,Fibra Óptica,BW >= 200 Mbps,VIETTEL PERU S.A.C.
SURQUILLO,Fibra Óptica,4 Mbps <= BW < 8 Mbps,VIETTEL PERU S.A.C.
SURQUILLO,Fibra Óptica,8 Mbps <= BW < 16 Mbps,VIETTEL PERU S.A.C.
SURQUILLO,Fibra Óptica,16 Mbps <= BW < 30 Mbps,VIETTEL PERU S.A.C.
SURQUILLO,Fibra Óptica,50 Mbps <= BW < 100 Mbps,VIETTEL PERU S.A.C.
SURQUILLO,Fibra Óptica,50 Mbps <= BW < 100 Mbps,VIETTEL PERU S.A.C.
SURQUILLO,Fibra Óptica,100 Mbps <= BW < 200 Mbps,VIETTEL PERU S.A.C.
SURQUILLO,Fibra Óptica,BW >= 200 Mbps,VIETTEL PERU S.A.C.
VILLA EL SALVADOR,Fibra Óptica,2048 <=  BW < 4096 kbps,VIETTEL PERU S.A.C.
VILLA EL SALVADOR,Fibra Óptica,4 Mbps <= BW < 8 Mbps,VIETTEL PERU S.A.C.
VILLA EL SALVADOR,Fibra Óptica,8 Mbps <= BW < 16 Mbps,VIETTEL PERU S.A.C.
VILLA EL SALVADOR,Fibra Óptica,16 Mbps <= BW < 30 Mbps,VIETTEL PERU S.A.C.
VILLA EL SALVADOR,Fibra Óptica,30 Mbps <= BW < 50 Mbps,VIETTEL PERU S.A.C.
VILLA EL SALVADOR,Fibra Óptica,50 Mbps <= BW < 100 Mbps,VIETTEL PERU S.A.C.
VILLA MARIA DEL TRIUNFO,Fibra Óptica,2048 <=  BW < 4096 kbps,VIETTEL PERU S.A.C.
ANCON,Fibra Óptica,16 Mbps <= BW < 30 Mbps,WIN EMPRESAS S.A.C.
ANCON,Fibra Óptica,30 Mbps <= BW < 50 Mbps,WIN EMPRESAS S.A.C.
ANCON,Fibra Óptica,50 Mbps <= BW < 100 Mbps,WIN EMPRESAS S.A.C.
ANCON,Fibra Óptica,BW >= 200 Mbps,WIN EMPRESAS S.A.C.
ATE,Fibra Óptica,256 <= BW < 512 kbps,WIN EMPRESAS S.A.C.
ATE,Fibra Óptica,4 Mbps <= BW < 8 Mbps,WIN EMPRESAS S.A.C.
ATE,Fibra Óptica,8 Mbps <= BW < 16 Mbps,WIN EMPRESAS S.A.C.
ATE,Fibra Óptica,16 Mbps <= BW < 30 Mbps,WIN EMPRESAS S.A.C.
ATE,Fibra Óptica,30 Mbps <= BW < 50 Mbps,WIN EMPRESAS S.A.C.
ATE,Fibra Óptica,50 Mbps <= BW < 100 Mbps,WIN EMPRESAS S.A.C.
ATE,Fibra Óptica,100 Mbps <= BW < 200 Mbps,WIN EMPRESAS S.A.C.
ATE,Fibra Óptica,BW >= 200 Mbps,WIN EMPRESAS S.A.C.
ATE,Fibra Óptica,BW >= 200 Mbps,WIN EMPRESAS S.A.C.
ATE,Otras Tecnologías,30 Mbps <= BW < 50 Mbps,WIN EMPRESAS S.A.C.
ATE,Otras Tecnologías,100 Mbps <= BW < 200 Mbps,WIN EMPRESAS S.A.C.
BARRANCO,Fibra Óptica,16 Mbps <= BW < 30 Mbps,WIN EMPRESAS S.A.C.
BARRANCO,Fibra Óptica,30 Mbps <= BW < 50 Mbps,WIN EMPRESAS S.A.C.
BARRANCO,Fibra Óptica,50 Mbps <= BW < 100 Mbps,WIN EMPRESAS S.A.C.
BARRANCO,Fibra Óptica,100 Mbps <= BW < 200 Mbps,WIN EMPRESAS S.A.C.
BARRANCO,Fibra Óptica,BW >= 200 Mbps,WIN EMPRESAS S.A.C.
BARRANCO,Fibra Óptica,BW >= 200 Mbps,WIN EMPRESAS S.A.C.
BARRANCO,Otras Tecnologías,30 Mbps <= BW < 50 Mbps,WIN EMPRESAS S.A.C.
BREÑA,Fibra Óptica,4 Mbps <= BW < 8 Mbps,WIN EMPRESAS S.A.C.
BREÑA,Fibra Óptica,8 Mbps <= BW < 16 Mbps,WIN EMPRESAS S.A.C.
BREÑA,Fibra Óptica,16 Mbps <= BW < 30 Mbps,WIN EMPRESAS S.A.C.
BREÑA,Fibra Óptica,30 Mbps <= BW < 50 Mbps,WIN EMPRESAS S.A.C.
BREÑA,Fibra Óptica,50 Mbps <= BW < 100 Mbps,WIN EMPRESAS S.A.C.
BREÑA,Fibra Óptica,100 Mbps <= BW < 200 Mbps,WIN EMPRESAS S.A.C.
BREÑA,Fibra Óptica,BW >= 200 Mbps,WIN EMPRESAS S.A.C.
BREÑA,Fibra Óptica,BW >= 200 Mbps,WIN EMPRESAS S.A.C.
CARABAYLLO,Fibra Óptica,16 Mbps <= BW < 30 Mbps,WIN EMPRESAS S.A.C.
CARABAYLLO,Fibra Óptica,30 Mbps <= BW < 50 Mbps,WIN EMPRESAS S.A.C.
CARABAYLLO,Fibra Óptica,50 Mbps <= BW < 100 Mbps,WIN EMPRESAS S.A.C.
CARABAYLLO,Fibra Óptica,100 Mbps <= BW < 200 Mbps,WIN EMPRESAS S.A.C.
CARABAYLLO,Fibra Óptica,BW >= 200 Mbps,WIN EMPRESAS S.A.C.
CARABAYLLO,Otras Tecnologías,2048 <=  BW < 4096 kbps,WIN EMPRESAS S.A.C.
CARABAYLLO,Otras Tecnologías,1024 <= BW < 2048 kbps,WIN EMPRESAS S.A.C.
CHACLACAYO,Fibra Óptica,16 Mbps <= BW < 30 Mbps,WIN EMPRESAS S.A.C.
CHACLACAYO,Fibra Óptica,30 Mbps <= BW < 50 Mbps,WIN EMPRESAS S.A.C.
CHACLACAYO,Fibra Óptica,50 Mbps <= BW < 100 Mbps,WIN EMPRESAS S.A.C.
CHACLACAYO,Fibra Óptica,100 Mbps <= BW < 200 Mbps,WIN EMPRESAS S.A.C.
CHACLACAYO,Fibra Óptica,BW >= 200 Mbps,WIN EMPRESAS S.A.C.
CHACLACAYO,Fibra Óptica,BW >= 200 Mbps,WIN EMPRESAS S.A.C.
CHORRILLOS,Fibra Óptica,4 Mbps <= BW < 8 Mbps,WIN EMPRESAS S.A.C.
CHORRILLOS,Fibra Óptica,8 Mbps <= BW < 16 Mbps,WIN EMPRESAS S.A.C.
CHORRILLOS,Fibra Óptica,16 Mbps <= BW < 30 Mbps,WIN EMPRESAS S.A.C.
CHORRILLOS,Fibra Óptica,30 Mbps <= BW < 50 Mbps,WIN EMPRESAS S.A.C.
CHORRILLOS,Fibra Óptica,50 Mbps <= BW < 100 Mbps,WIN EMPRESAS S.A.C.
CHORRILLOS,Fibra Óptica,100 Mbps <= BW < 200 Mbps,WIN EMPRESAS S.A.C.
CHORRILLOS,Fibra Óptica,BW >= 200 Mbps,WIN EMPRESAS S.A.C.
CHORRILLOS,Fibra Óptica,BW >= 200 Mbps,WIN EMPRESAS S.A.C.
CHORRILLOS,Otras Tecnologías,16 Mbps <= BW < 30 Mbps,WIN EMPRESAS S.A.C.
CIENEGUILLA,Fibra Óptica,8 Mbps <= BW < 16 Mbps,WIN EMPRESAS S.A.C.
CIENEGUILLA,Fibra Óptica,50 Mbps <= BW < 100 Mbps,WIN EMPRESAS S.A.C.
CIENEGUILLA,Fibra Óptica,BW >= 200 Mbps,WIN EMPRESAS S.A.C.
COMAS,Fibra Óptica,2048 <=  BW < 4096 kbps,WIN EMPRESAS S.A.C.
COMAS,Fibra Óptica,4 Mbps <= BW < 8 Mbps,WIN EMPRESAS S.A.C.
COMAS,Fibra Óptica,8 Mbps <= BW < 16 Mbps,WIN EMPRESAS S.A.C.
COMAS,Fibra Óptica,16 Mbps <= BW < 30 Mbps,WIN EMPRESAS S.A.C.
COMAS,Fibra Óptica,30 Mbps <= BW < 50 Mbps,WIN EMPRESAS S.A.C.
COMAS,Fibra Óptica,50 Mbps <= BW < 100 Mbps,WIN EMPRESAS S.A.C.
COMAS,Fibra Óptica,100 Mbps <= BW < 200 Mbps,WIN EMPRESAS S.A.C.
COMAS,Fibra Óptica,BW >= 200 Mbps,WIN EMPRESAS S.A.C.
EL AGUSTINO,Fibra Óptica,8 Mbps <= BW < 16 Mbps,WIN EMPRESAS S.A.C.
EL AGUSTINO,Fibra Óptica,16 Mbps <= BW < 30 Mbps,WIN EMPRESAS S.A.C.
EL AGUSTINO,Fibra Óptica,30 Mbps <= BW < 50 Mbps,WIN EMPRESAS S.A.C.
EL AGUSTINO,Fibra Óptica,50 Mbps <= BW < 100 Mbps,WIN EMPRESAS S.A.C.
EL AGUSTINO,Fibra Óptica,100 Mbps <= BW < 200 Mbps,WIN EMPRESAS S.A.C.
EL AGUSTINO,Fibra Óptica,BW >= 200 Mbps,WIN EMPRESAS S.A.C.
INDEPENDENCIA,Fibra Óptica,4 Mbps <= BW < 8 Mbps,WIN EMPRESAS S.A.C.
INDEPENDENCIA,Fibra Óptica,8 Mbps <= BW < 16 Mbps,WIN EMPRESAS S.A.C.
INDEPENDENCIA,Fibra Óptica,16 Mbps <= BW < 30 Mbps,WIN EMPRESAS S.A.C.
INDEPENDENCIA,Fibra Óptica,30 Mbps <= BW < 50 Mbps,WIN EMPRESAS S.A.C.
INDEPENDENCIA,Fibra Óptica,50 Mbps <= BW < 100 Mbps,WIN EMPRESAS S.A.C.
INDEPENDENCIA,Fibra Óptica,100 Mbps <= BW < 200 Mbps,WIN EMPRESAS S.A.C.
INDEPENDENCIA,Fibra Óptica,BW >= 200 Mbps,WIN EMPRESAS S.A.C.
